SKU,Product Name,Store Description,Price (CAD),Base Price (CAD),Surcharge Price (CAD),Line/Category,Availability,Product URL,Price Type,Updated UTC
USL-FOB-US,Remote Control KeyFob,"SuperLink key fob for instant programmable actions across your UniFi deployment, with up to 10 years of battery life.",55.00,55.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/usl-fob,Exact,2026-08-21T06:26:29+00:00
USL-Siren-US,Siren,All-weather SuperLink siren delivering 110 dB alarm and emergency LED lighting powered using battery or DC input.,167.00,155.00,167.00,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/usl-siren,Exact,2026-08-21T06:26:29+00:00
UP-Siren-PoE,Siren PoE,All-weather siren delivering 110 dB alarm and emergency LED lighting powered using PoE input.,167.00,155.00,167.00,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/up-siren-poe,Exact,2026-08-21T06:26:29+00:00
USL-Smoke-US,Smoke and CO Alarm,"Battery-powered smoke and CO alarm with SuperLink wireless connectivity, delivering up to 10 years of battery life.",129.00,129.00,,Physical Security,Coming Soon,https://ca.store.ui.com/ca/en/products/usl-smoke,Exact,2026-08-21T06:26:29+00:00
USL-Gateway-US,SuperLink Gateway,"Proprietary super long-range, low-latency wireless gateway for UniFi Protect Sensors.",185.00,185.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/usl-gateway,Exact,2026-08-21T06:26:29+00:00
USL-G2-Gateway-HA-US,SuperLink Gateway HA,"A SuperLink gateway and Thread border router designed for long-range SuperLink sensors and Thread devices, with LTE connectivity and built-in battery for power backup.",285.00,285.00,,Physical Security,Coming Soon,https://ca.store.ui.com/ca/en/products/usl-g2-gateway-ha,Exact,2026-08-21T06:26:29+00:00
UACC-USL-ANT-HG,SuperLink High-Gain Antenna,"High-gain, omnidirectional antenna with an IP67-rated outdoor enclosure, built to extend SuperLink range in all weather conditions.",70.00,70.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/uacc-usl-ant-hg,Exact,2026-08-21T06:26:29+00:00
UP-AirQuality,Vape Detection & Air Quality Sensor,"PoE-powered sensor delivering real-time vape detection, air quality monitoring, and instant alerts for schools, workplaces, hospitality, and commercial environments.",140.00,140.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/up-airquality,Exact,2026-08-21T06:26:29+00:00
UP-Chime-US,WiFi Smart Chime,Plug-in chime designed to pair with a UniFi doorbell.,79.00,79.00,,Physical Security,In Stock,https://ca.store.ui.com/ca/en/products/up-chime-us,Exact,2026-08-21T06:26:29+00:00
UACC-Flex-Utility-Pro,Flex Utility Pro,"A universal outdoor weatherproof enclosure. Protect your networking gear in any environment with this versatile, durable enclosure, designed for both wall and pole mounting.",85.00,85.00,,Switching,In Stock,https://ca.store.ui.com/ca/en/products/uacc-flex-utility-pro,Exact,2026-08-21T06:26:29+00:00
USW-16-POE,Switch 16 PoE,"A 16-port, Layer 2 PoE switch with a silent, fanless cooling system.",462.00,429.00,462.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-16-poe,Exact,2026-08-21T06:26:29+00:00
USW-24,Switch 24,"A 24-port, Layer 2 switch with a silent, fanless cooling system.",333.00,309.00,333.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-24,Exact,2026-08-21T06:26:29+00:00
USW-24-POE,Switch 24 PoE,"A 24-port, Layer 2 PoE switch with a fanless cooling system.",560.00,519.00,560.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-24-poe,Exact,2026-08-21T06:26:29+00:00
USW-48,Switch 48,"A 48-port, Layer 2 switch with a silent, fanless cooling system.",581.00,539.00,581.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-48,Exact,2026-08-21T06:26:29+00:00
USW-48-POE,Switch 48 PoE,"A 48-port, Layer 2 PoE switch with a silent, fanless cooling system.",862.00,799.00,862.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-48-poe,Exact,2026-08-21T06:26:29+00:00
USW-Aggregation,Switch Aggregation,"An 8-port, Layer 2 switch made for 10G SFP+ connections.",398.00,369.00,398.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-aggregation,Exact,2026-08-21T06:26:29+00:00
USW-Enterprise-8-PoE,Switch Enterprise 8 PoE (Vintage),"An 8-port, Layer 3 switch with 2.5 GbE PoE+ output.",700.00,649.00,700.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-enterprise-8-poe,Exact,2026-08-21T06:26:29+00:00
EAV-Fiber,Switch Enterprise Audio/Video Fiber,"Enterprise Audio/Video switch with (20) 10G SFP+ and (2) 100G QSFP28 uplinks. Supports PTP timing, SMPTE ST 2110, SDVoE, and AES67 audio, with a high-precision OCXO clock and optional GPS grandmaster input (SMA) for deterministic media syncing.",4639.00,4300.00,4639.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/eav-fiber,Exact,2026-08-21T06:26:29+00:00
EAV-XG-24-PoE,Switch Enterprise Audio/Video XG 24 PoE,"Enterprise Audio/Video switch with (24) 10G PoE+++ ports and (4) 100G QSFP28 uplinks. Supports PTP timing, SMPTE ST 2110, SDVoE, and AES67 audio, with a high-precision OCXO clock and optional GPS grandmaster input (SMA) for deterministic media syncing.",6188.00,5735.00,6188.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/eav-xg-24-poe,Exact,2026-08-21T06:26:29+00:00
ECS-24-PoE,Switch Enterprise Campus 24 PoE,"Enterprise-grade 24-port, Layer 3 Etherlighting™ PoE+++ switch with high-capacity 10 GbE RJ45 and 25G SFP28 connections for high availability system design.",3868.00,3585.00,3868.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/ecs-24-poe,Exact,2026-08-21T06:26:29+00:00
ECS-24S-PoE,Switch Enterprise Campus 24S PoE,"Enterprise-grade 24-port, Layer 3 Etherlighting™ PoE+++ switch with Stacking support and high-capacity 10 GbE RJ45 and 25G SFP28 connections for high availability system design.",4639.00,4300.00,4639.00,Switching,Coming Soon,https://ca.store.ui.com/ca/en/products/ecs-24s-poe,Exact,2026-08-21T06:26:29+00:00
ECS-48-PoE,Switch Enterprise Campus 48 PoE,"Enterprise-grade 48-port, Layer 3 Etherlighting™ PoE+++ switch with high-capacity 10 GbE RJ45 and 25G SFP28 connections for high availability system design.",5415.00,5019.00,5415.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/ecs-48-poe,Exact,2026-08-21T06:26:29+00:00
ECS-48S-PoE,Switch Enterprise Campus 48S PoE,"Enterprise-grade 48-port, Layer 3 Etherlighting™ PoE+++ switch with Stacking support and high-capacity 10 GbE RJ45 and 25G SFP28 connections for high availability system design.",6188.00,5735.00,6188.00,Switching,Coming Soon,https://ca.store.ui.com/ca/en/products/ecs-48s-poe,Exact,2026-08-21T06:26:29+00:00
ECS-Aggregation,Switch Enterprise Campus Aggregation,1.8 Tbps high-density 100G/25G Layer 3 Etherlighting™ aggregation switch with MC-LAG support for high availability system design.,6188.00,5735.00,6188.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/ecs-aggregation,Exact,2026-08-21T06:26:29+00:00
USW-Flex,Switch Flex,"Flexible 5-port, Layer 2 PoE switch for indoor and outdoor use, that can be powered with PoE++.",129.00,129.00,,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-flex,Exact,2026-08-21T06:26:29+00:00
USW-Flex-3,Switch Flex,"Flexible 5-port, Layer 2 PoE switch for indoor and outdoor use, that can be powered with PoE++.",379.00,379.00,,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-flex,Exact,2026-08-21T06:26:29+00:00
USW-Flex-2.5G-8,Switch Flex 2.5G,"Flexible, 8-port 2.5 GbE switch with a 10 GbE RJ45/SFP+ combination uplink port that can be powered with a USB-C or PoE+ adapter.",247.00,229.00,247.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-flex-2-5g-8,Exact,2026-08-21T06:26:29+00:00
USW-Flex-2.5G-8-PoE,Switch Flex 2.5G PoE,"Flexible, 8-port 2.5 GbE PoE++ switch with a 10 GbE RJ45/SFP+ combination uplink port that can be powered with PoE+++ or an AC power adapter.",307.00,285.00,307.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-flex-2-5g-8-poe,Exact,2026-08-21T06:26:29+00:00
USW-Flex-Mini,Switch Flex Mini,"A compact, 5-port, Layer 2 switch that can be powered with PoE or a 5V USB-C adapter.",39.00,39.00,,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-flex-mini,Exact,2026-08-21T06:26:29+00:00
USW-Flex-Mini-3,Switch Flex Mini,"A compact, 5-port, Layer 2 switch that can be powered with PoE or a 5V USB-C adapter.",119.00,119.00,,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-flex-mini,Exact,2026-08-21T06:26:29+00:00
USW-Flex-Mini-5,Switch Flex Mini,"A compact, 5-port, Layer 2 switch that can be powered with PoE or a 5V USB-C adapter.",189.00,189.00,,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-flex-mini,Exact,2026-08-21T06:26:29+00:00
USW-Flex-2.5G-5,Switch Flex Mini 2.5G,"Compact, 5-port 2.5G switch that can be powered with PoE or a USB-C adapter.",70.00,65.00,70.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-flex-2-5g-5,Exact,2026-08-21T06:26:29+00:00
USW-Flex-Utility,Switch Flex Utility,The Switch Flex Utility is an outdoor weatherproof enclosure designed for use with the Switch Flex.,69.00,69.00,,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-flexutility,Exact,2026-08-21T06:26:29+00:00
USW-Flex-XG,Switch Flex XG,"A compact, 5-port, Layer 2 switch that supports 10 GbE speeds and can be powered with PoE or a 5V USB-C adapter.",441.00,409.00,441.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-flex-xg,Exact,2026-08-21T06:26:29+00:00
USW-Pro-Aggregation,Switch Hi-Capacity Aggregation,"A 32-port, Layer 3 switch made for high-capacity 10G SFP+ and 25G SFP28 connections.",1316.00,1220.00,1316.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-aggregation,Exact,2026-08-21T06:26:29+00:00
USW-Lite-16-POE,Switch Lite 16 PoE,"A wall-mountable, 16-port, Layer 2 PoE switch with a fanless cooling system.",301.00,279.00,301.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-lite-16-poe,Exact,2026-08-21T06:26:29+00:00
USW-Lite-8-POE,Switch Lite 8 PoE,"An 8-port, Layer 2 PoE switch supporting silent fanless cooling.",160.00,149.00,160.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-lite-8-poe,Exact,2026-08-21T06:26:29+00:00
USW-Pro-24,Switch Pro 24,"A 24-port, Layer 3 switch supporting 10G SFP+ connections with fanless cooling.",539.00,539.00,,Switching,Out of Stock,https://ca.store.ui.com/ca/en/products/usw-pro-24,Exact,2026-08-21T06:26:29+00:00
USW-Pro-24-POE,Switch Pro 24 PoE,"A 24-port, Layer 3 switch capable of high-power PoE++ output.",1025.00,950.00,1025.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-24-poe,Exact,2026-08-21T06:26:29+00:00
USW-Pro-48,Switch Pro 48,"A 48-port, Layer 3 switch supporting 10G SFP+ connections with fanless cooling.",883.00,819.00,883.00,Switching,Out of Stock,https://ca.store.ui.com/ca/en/products/usw-pro-48,Exact,2026-08-21T06:26:29+00:00
USW-Pro-48-POE,Switch Pro 48 PoE,"A 48-port, Layer 3 switch capable of high-power PoE++ output.",1617.00,1499.00,1617.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-48-poe,Exact,2026-08-21T06:26:29+00:00
USW-Pro-8-PoE,Switch Pro 8 PoE,"An 8-port, Layer 3 switch with PoE+ and PoE++ output.",462.00,429.00,462.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-8-poe,Exact,2026-08-21T06:26:29+00:00
USW-Pro-HD-24,Switch Pro HD 24,"Professional-grade, Layer 3 Etherlighting™ switch with (2) 10 GbE, (22) 2.5 GbE, and (4) 10G SFP+ ports.",926.00,859.00,926.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-hd-24,Exact,2026-08-21T06:26:29+00:00
USW-Pro-HD-24-PoE,Switch Pro HD 24 PoE,"Professional-grade, Layer 3 Etherlighting™ switch with (2) 10 GbE PoE++, (22) 2.5 GbE PoE++, and (4) 10G SFP+ ports.",1548.00,1435.00,1548.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-hd-24-poe,Exact,2026-08-21T06:26:29+00:00
USW-Pro-Max-16,Switch Pro Max 16,"A 16-port, Layer 3 Etherlighting™ switch 2.5 GbE and versatile mounting options.",431.00,400.00,431.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-max-16,Exact,2026-08-21T06:26:29+00:00
USW-Pro-Max-16-PoE,Switch Pro Max 16 PoE,"A 16-port, Layer 3 Etherlighting™ switch with 2.5 GbE, PoE++ output, and versatile mounting options.",615.00,570.00,615.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-max-16-poe,Exact,2026-08-21T06:26:29+00:00
USW-Pro-Max-24,Switch Pro Max 24,"A 24-port, Layer 3 Etherlighting™ switch with 2.5 GbE.",695.00,645.00,695.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-max-24,Exact,2026-08-21T06:26:29+00:00
USW-Pro-Max-24-PoE,Switch Pro Max 24 PoE,"A 24-port, Layer 3 Etherlighting™ switch capable of high-power PoE++ output.",1175.00,1089.00,1175.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-max-24-poe,Exact,2026-08-21T06:26:29+00:00
USW-Pro-Max-48,Switch Pro Max 48,"A 48-port, Layer 3 Etherlighting™ switch with 2.5 GbE.",1003.00,930.00,1003.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-max-48,Exact,2026-08-21T06:26:29+00:00
USW-Pro-Max-48-PoE,Switch Pro Max 48 PoE,"A 48-port, Layer 3 Etherlighting™ switch with 2.5 GbE and PoE++ output.",1908.00,1769.00,1908.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-max-48-poe,Exact,2026-08-21T06:26:29+00:00
USW-Pro-XG-10-PoE,Switch Pro XG 10 PoE,"1U, professional-grade 10-port, Layer 3 Etherlighting™ PoE+++ switch with (10) 10 GbE and (2) 10G SFP+ ports.",1084.00,1005.00,1084.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-xg-10-poe,Exact,2026-08-21T06:26:29+00:00
USW-Pro-XG-24,Switch Pro XG 24,"Professional-grade, 24-port Layer 3 Etherlighting™ switch with (16) 10 GbE, (8) 2.5 GbE, and (2) 25G SFP28 ports.",1699.00,1575.00,1699.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-xg-24,Exact,2026-08-21T06:26:29+00:00
USW-Pro-XG-24-PoE,Switch Pro XG 24 PoE,"Professional-grade, 24-port Layer 3 Etherlighting™ PoE+++ switch with (16) 10 GbE, (8) 2.5 GbE, and (2) 25G SFP28 ports.",2783.00,2580.00,2783.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-xg-24-poe,Exact,2026-08-21T06:26:29+00:00
USW-Pro-XG-48,Switch Pro XG 48,"Professional-grade, 48-port Layer 3 Etherlighting™ switch with (32) 10 GbE, (16) 2.5 GbE, and (4) 25G SFP28 ports.",3095.00,2869.00,3095.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-xg-48,Exact,2026-08-21T06:26:29+00:00
USW-Pro-XG-48-PoE,Switch Pro XG 48 PoE,"Professional-grade, 48-port Layer 3 Etherlighting™ PoE+++ switch with (32) 10 GbE, (16) 2.5 GbE PoE, and (4) 25G SFP28 ports.",3868.00,3585.00,3868.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-xg-48-poe,Exact,2026-08-21T06:26:29+00:00
USW-Pro-XG-8-PoE,Switch Pro XG 8 PoE,"Compact desktop/wall-mountable, professional-grade 8-port, Layer 3 Etherlighting™ PoE++ switch with (8) 10 GbE and (2) 10G SFP+ ports.",771.00,715.00,771.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-xg-8-poe,Exact,2026-08-21T06:26:29+00:00
USW-Pro-XG-Aggregation,Switch Pro XG Aggregation,"Professional-grade 32-port, Layer 3 Etherlighting™ switch for high-capacity 25G SFP28 connections.",3868.00,3585.00,3868.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-pro-xg-aggregation,Exact,2026-08-21T06:26:29+00:00
USW-Ultra,Switch Ultra,"A compact, Layer 2, 8-port GbE PoE switch with versatile mounting options.",169.00,169.00,,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-ultra,Exact,2026-08-21T06:26:29+00:00
USW-Ultra-210W,Switch Ultra 210W,"A compact, Layer 2, 8-port GbE PoE switch with versatile mounting options.",285.00,285.00,,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-ultra-210w,Exact,2026-08-21T06:26:29+00:00
USW-Ultra-60W,Switch Ultra 60W,"A compact, Layer 2, 8-port GbE PoE switch with versatile mounting options.",209.00,209.00,,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-ultra-60w,Exact,2026-08-21T06:26:29+00:00
USW-WAN,UniFi WAN Switch,10G SFP+ WAN Switch linking two Shadow Mode High Availability UniFi Gateways to a single ISP.,383.00,355.00,383.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-wan,Exact,2026-08-21T06:26:29+00:00
USW-WAN-RJ45,UniFi WAN Switch RJ45,10 GbE WAN Switch linking two Shadow Mode High Availability UniFi Gateways to a single ISP.,383.00,355.00,383.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-wan-rj45,Exact,2026-08-21T06:26:29+00:00
USW-Mission-Critical-US,UPS PoE Switch Mission Critical,A switch with an integrated 368Wh lithium-ion battery capable of providing uninterruptible PoE to 8 devices.,1466.00,1359.00,1466.00,Switching,In Stock,https://ca.store.ui.com/ca/en/products/usw-mission-critical,Exact,2026-08-21T06:26:29+00:00
UAP-AC-M-5-US,Access Point AC Mesh,"Compact, indoor/outdoor WiFi 5 AP with 4 spatial streams and optional external antenna support for directional coverage.",649.00,649.00,,WiFi,Out of Stock,https://ca.store.ui.com/ca/en/products/uap-ac-mesh,Exact,2026-08-21T06:26:29+00:00
UAP-AC-M-US,Access Point AC Mesh,"Compact, indoor/outdoor WiFi 5 AP with 4 spatial streams and optional external antenna support for directional coverage.",139.00,139.00,,WiFi,Out of Stock,https://ca.store.ui.com/ca/en/products/uap-ac-mesh,Exact,2026-08-21T06:26:29+00:00
UAP-AC-PRO-5-US,Access Point AC Pro,Ceiling-mounted WiFi 5 AP with 6 spatial streams designed for large offices.,955.00,955.00,,WiFi,In Stock,https://ca.store.ui.com/ca/en/products/uap-ac-pro,Exact,2026-08-21T06:26:29+00:00
UAP-AC-PRO-US,Access Point AC Pro,Ceiling-mounted WiFi 5 AP with 6 spatial streams designed for large offices.,205.00,205.00,,WiFi,In Stock,https://ca.store.ui.com/ca/en/products/uap-ac-pro,Exact,2026-08-21T06:26:29+00:00
E7-US,Access Point E7,"Enterprise-grade indoor access point with 10-stream WiFi 7 performance, a 10 GbE uplink, and a redundant GbE port for high availability.",771.00,715.00,771.00,WiFi,In Stock,https://ca.store.ui.com/ca/en/products/e7,Exact,2026-08-21T06:26:29+00:00
E7-Audience-US,Access Point E7 Audience,"Enterprise-grade, indoor/outdoor access point designed for high-density environments with 12-stream 5 GHz and 6 GHz WiFi 7 performance, a 10 GbE uplink, and a redundant GbE port for high availability.",2869.00,2869.00,,WiFi,In Stock,https://ca.store.ui.com/ca/en/products/e7-audience-us,Exact,2026-08-21T06:26:29+00:00
E7-Audience-Indoor-US,Access Point E7 Audience Indoor,"Enterprise-grade access point designed for high-density environments with 12-stream WiFi 7 performance, expanded 6 GHz indoor spectrum capability, a 10 GbE uplink, and a redundant GbE port for high availability.",2869.00,2869.00,,WiFi,In Stock,https://ca.store.ui.com/ca/en/products/e7-audience-indoor,Exact,2026-08-21T06:26:29+00:00
